# 1: T (2,3,4): Pressure force (5,6,7): Viscous force (8,9,10): Pressure moment (11,12,13): Viscous moment
0.0555102 0.169292 -0.145028 0 0.0184664 0.0161706 0 0 0 -1.08077e-10 0 0 -0.0058367
0.0559184 0.170093 -0.145121 0 0.0183797 0.0161106 0 0 0 -1.08692e-10 0 0 -0.0058207
0.0563265 0.170684 -0.145191 0 0.0182962 0.0160484 0 0 0 -1.0814e-10 0 0 -0.00578013
0.0567347 0.171177 -0.145184 0 0.0182144 0.0159865 0 0 0 -1.07845e-10 0 0 -0.00574445
0.0571429 0.171733 -0.145295 0 0.0181375 0.0159248 0 0 0 -1.0766e-10 0 0 -0.00571105
0.057551 0.172215 -0.14528 0 0.0180594 0.015863 0 0 0 -1.0743e-10 0 0 -0.00567607
0.0579592 0.172881 -0.145371 0 0.0179833 0.0158022 0 0 0 -1.07172e-10 0 0 -0.00564278
0.0583673 0.173412 -0.145343 0 0.0179099 0.0157411 0 0 0 -1.06722e-10 0 0 -0.00560508
0.0587755 0.173897 -0.145359 0 0.017838 0.0156794 0 0 0 -1.06439e-10 0 0 -0.00557078
0.0591837 0.174463 -0.145428 0 0.0177683 0.0156181 0 0 0 -1.06254e-10 0 0 -0.00553756
0.0595918 0.174968 -0.145466 0 0.0176983 0.0155585 0 0 0 -1.0649e-10 0 0 -0.00550228
0.06 0.17551 -0.145355 0 0.0176332 0.0154977 0 0 0 -1.06519e-10 0 0 -0.00546848
0.0604167 0.175921 -0.14546 0 0.0175667 0.0154382 0 0 0 -1.06205e-10 0 0 -0.00543275
0.0608333 0.147391 -0.156528 0 0.0173629 0.0153173 0 0 0 -1.06949e-10 0 0 -0.0053999
0.06125 0.207986 -0.141199 0 0.0174518 0.015271 0 0 0 -1.38496e-10 0 0 -0.00607641
0.0616667 0.163234 -0.145227 0 0.0173223 0.0152167 0 0 0 -6.35938e-11 0 0 -0.00436816
0.0620833 0.164296 -0.146165 0 0.0171896 0.0151515 0 0 0 -1.19224e-10 0 0 -0.00569151
0.0625 0.174929 -0.156954 0 0.017146 0.0150355 0 0 0 -1.20002e-10 0 0 -0.0056191
0.0629167 0.178978 -0.137846 0 0.0170975 0.0150256 0 0 0 -1.09482e-10 0 0 -0.00528999
0.0633333 0.172379 -0.141353 0 0.0170147 0.014994 0 0 0 -1.03388e-10 0 0 -0.00515257
0.06375 0.181646 -0.147266 0 0.016979 0.0149304 0 0 0 -1.09591e-10 0 0 -0.00532696
0.0641667 0.180036 -0.145482 0 0.0169308 0.0148762 0 0 0 -9.78725e-11 0 0 -0.00502822
0.0645833 0.179485 -0.143969 0 0.0168793 0.0148272 0 0 0 -9.98922e-11 0 0 -0.00506578
0.065 0.176488 -0.15069 0 0.0168134 0.0147494 0 0 0 -1.01567e-10 0 0 -0.00506659
0.0654167 0.182055 -0.139622 0 0.0167664 0.0147218 0 0 0 -1.06899e-10 0 0 -0.00513938
0.0658333 0.180368 -0.148086 0 0.0167194 0.0146545 0 0 0 -9.92192e-11 0 0 -0.00494135
0.06625 0.196295 -0.144931 0 0.0167477 0.0145861 0 0 0 -9.06918e-11 0 0 -0.00498139
0.0666667 0.190009 -0.151807 0 0.0167027 0.0145147 0 0 0 -7.89524e-11 0 0 -0.00443056
0.0670833 0.167139 -0.149487 0 0.0165953 0.0144572 0 0 0 -8.87558e-11 0 0 -0.00466076
0.0675 0.185665 -0.14141 0 0.0165738 0.0144329 0 0 0 -1.25667e-10 0 0 -0.0053989
0.0679167 0.179094 -0.141789 0 0.0165199 0.0144055 0 0 0 -1.01148e-10 0 0 -0.00474135
0.0683333 0.179068 -0.142067 0 0.0164639 0.01437 0 0 0 -1.10575e-10 0 0 -0.00495111
0.06875 0.185986 -0.14463 0 0.0164389 0.0143228 0 0 0 -1.08706e-10 0 0 -0.00492407
0.0691667 0.149866 -0.146206 0 0.0162628 0.0142735 0 0 0 -1.01044e-10 0 0 -0.00465545
0.0695833 0.21038 -0.143223 0 0.0163641 0.0142151 0 0 0 -1.51752e-10 0 0 -0.00581914
0.07 0.170355 -0.146146 0 0.0162645 0.0141614 0 0 0 -5.35574e-11 0 0 -0.00360516
0.0704167 0.190947 -0.143587 0 0.0162567 0.0141159 0 0 0 -1.18016e-10 0 0 -0.00515945
0.0708333 0.183987 -0.144889 0 0.0162193 0.0140617 0 0 0 -8.55992e-11 0 0 -0.00436747
0.07125 0.186882 -0.144593 0 0.0161909 0.0140113 0 0 0 -9.92472e-11 0 0 -0.00463014
0.0716667 0.186597 -0.144628 0 0.0161594 0.0139606 0 0 0 -9.49707e-11 0 0 -0.00450077
0.0720833 0.186997 -0.14471 0 0.0161308 0.0139076 0 0 0 -9.69201e-11 0 0 -0.00449798
0.0725 0.187767 -0.150396 0 0.0161108 0.013831 0 0 0 -9.74435e-11 0 0 -0.00446646
0.0729167 0.189221 -0.138277 0 0.0160946 0.0138106 0 0 0 -9.61912e-11 0 0 -0.00441986
0.0733333 0.187647 -0.138561 0 0.0160601 0.0137783 0 0 0 -9.41144e-11 0 0 -0.00434632
0.07375 0.188285 -0.152776 0 0.0160247 0.013689 0 0 0 -9.84561e-11 0 0 -0.00439734
0.0741667 0.188679 -0.148974 0 0.0160097 0.0136214 0 0 0 -9.8028e-11 0 0 -0.00435269
0.0745833 0.201548 -0.138868 0 0.0160528 0.0135926 0 0 0 -8.71331e-11 0 0 -0.00431925
0.075 0.204189 -0.144773 0 0.0160651 0.0135495 0 0 0 -7.06493e-11 0 0 -0.00374515
0.0754167 0.182776 -0.142903 0 0.0160046 0.0135052 0 0 0 -6.53585e-11 0 0 -0.00364175
0.0758333 0.189835 -0.143687 0 0.0159797 0.0134592 0 0 0 -1.11347e-10 0 0 -0.00459995
0.07625 0.189016 -0.144089 0 0.0159539 0.013411 0 0 0 -1.02174e-10 0 0 -0.00425063
0.0766667 0.190786 -0.143908 0 0.0159349 0.013365 0 0 0 -1.04325e-10 0 0 -0.00426149
0.0770833 0.191136 -0.143941 0 0.0159162 0.0133193 0 0 0 -9.93372e-11 0 0 -0.00415624
0.0775 0.184888 -0.145517 0 0.015874 0.0132679 0 0 0 -1.0335e-10 0 0 -0.00411929
0.0779167 0.18962 -0.144315 0 0.0158568 0.0132155 0 0 0 -1.10161e-10 0 0 -0.00438052
0.0783333 0.191861 -0.14402 0 0.0158387 0.0131713 0 0 0 -1.00108e-10 0 0 -0.00412832
0.07875 0.191978 -0.140473 0 0.0158205 0.0131359 0 0 0 -9.37085e-11 0 0 -0.00400185
0.0791667 0.202503 -0.145273 0 0.0158472 0.0130801 0 0 0 -9.23481e-11 0 0 -0.00398089
0.0795833 0.188047 -0.147127 0 0.0158116 0.0130172 0 0 0 -6.76728e-11 0 0 -0.0034493
0.08 0.195725 -0.142259 0 0.0158064 0.0129736 0 0 0 -1.00709e-10 0 0 -0.00417345
0.0804444 0.201838 -0.144128 0 0.0158295 0.0129193 0 0 0 -7.81178e-11 0 0 -0.00376301
0.0808889 0.207467 -0.145151 0 0.015846 0.0128592 0 0 0 -7.34269e-11 0 0 -0.00344041
0.0813333 0.189053 -0.143547 0 0.015798 0.0128024 0 0 0 -6.00477e-11 0 0 -0.00315083
0.0817778 0.194341 -0.143331 0 0.0157797 0.0127495 0 0 0 -1.04144e-10 0 0 -0.00412239
0.0822222 0.194033 -0.14395 0 0.0157631 0.0126944 0 0 0 -9.71667e-11 0 0 -0.00380591
0.0826667 0.195413 -0.143854 0 0.0157528 0.0126419 0 0 0 -9.85009e-11 0 0 -0.00379376
0.0831111 0.189905 -0.145655 0 0.0157205 0.0125842 0 0 0 -9.92511e-11 0 0 -0.00369328
0.0835556 0.193676 -0.14449 0 0.015712 0.0125269 0 0 0 -1.05996e-10 0 0 -0.00395937
0.084 0.195991 -0.14502 0 0.015703 0.0124719 0 0 0 -9.68762e-11 0 0 -0.00371931
0.0844444 0.195825 -0.144492 0 0.0156901 0.0124232 0 0 0 -8.95997e-11 0 0 -0.00356874
0.0848889 0.202427 -0.141059 0 0.0157166 0.0123884 0 0 0 -8.09619e-11 0 0 -0.00356158
0.0853333 0.208352 -0.142977 0 0.0157445 0.0123339 0 0 0 -7.0685e-11 0 0 -0.00317308
0.0857778 0.194416 -0.150512 0 0.0157115 0.0122536 0 0 0 -5.57442e-11 0 0 -0.00283365
0.0862222 0.197311 -0.140742 0 0.0157086 0.0122192 0 0 0 -9.25023e-11 0 0 -0.0036639
0.0866667 0.197224 -0.145603 0 0.0157043 0.0121613 0 0 0 -9.00028e-11 0 0 -0.0034615
0.0871111 0.192755 -0.145411 0 0.0156831 0.0121063 0 0 0 -9.69354e-11 0 0 -0.00344101
0.0875556 0.195658 -0.144813 0 0.0156814 0.012053 0 0 0 -1.03489e-10 0 0 -0.00367434
0.088 0.198543 -0.14506 0 0.0156817 0.0120007 0 0 0 -9.60184e-11 0 0 -0.00346361
0.0884444 0.205592 -0.14269 0 0.0157191 0.0119626 0 0 0 -7.91282e-11 0 0 -0.00326489
0.0888889 0.202753 -0.145188 0 0.0157143 0.0119033 0 0 0 -7.04725e-11 0 0 -0.00281645
0.0893333 0.194278 -0.140184 0 0.0157106 0.0118739 0 0 0 -6.46494e-11 0 0 -0.00300716
0.0897778 0.212251 -0.146647 0 0.0157554 0.0118028 0 0 0 -9.65983e-11 0 0 -0.00352453
0.0902222 0.196883 -0.144932 0 0.0157429 0.011751 0 0 0 -4.88578e-11 0 0 -0.00234061
0.0906667 0.200485 -0.144019 0 0.0157424 0.0117068 0 0 0 -9.18872e-11 0 0 -0.00336673
0.0911111 0.211906 -0.145847 0 0.0158072 0.0116494 0 0 0 -8.41993e-11 0 0 -0.00309949
0.0915556 0.199495 -0.142401 0 0.0157966 0.0116149 0 0 0 -5.22056e-11 0 0 -0.00232286
0.092 0.201155 -0.146007 0 0.0158014 0.0115549 0 0 0 -8.67251e-11 0 0 -0.00317748
0.0924444 0.195771 -0.146062 0 0.0157893 0.0114973 0 0 0 -9.01885e-11 0 0 -0.00303375
0.0928889 0.199367 -0.145222 0 0.0158001 0.0114454 0 0 0 -1.02942e-10 0 0 -0.00336068
0.0933333 0.205252 -0.142117 0 0.0158327 0.0114161 0 0 0 -8.60466e-11 0 0 -0.00307462
0.0937778 0.204873 -0.147138 0 0.015846 0.0113438 0 0 0 -7.7108e-11 0 0 -0.00264509
